maxIntensity,f2,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_6th_coef,std_Log_energy,std_MFCC_6th_coef,std_MFCC_10th_coef,std_delta_log_energy,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_delta_delta_log_energy,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta,app_entropy_shannon_9_coef,tqwt_energy_dec_6,tqwt_energy_dec_7,tqwt_energy_dec_11,tqwt_energy_dec_12,tqwt_energy_dec_13,tqwt_energy_dec_19,tqwt_energy_dec_21,tqwt_energy_dec_26,tqwt_energy_dec_35,tqwt_entropy_shannon_dec_6,tqwt_entropy_shannon_dec_9,tqwt_entropy_shannon_dec_10,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_12,tqwt_entropy_shannon_dec_13,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_33,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_TKEO_mean_dec_5,tqwt_TKEO_mean_dec_6,tqwt_TKEO_mean_dec_10,tqwt_TKEO_mean_dec_11,tqwt_TKEO_mean_dec_12,tqwt_TKEO_mean_dec_13,tqwt_TKEO_mean_dec_14,tqwt_TKEO_mean_dec_16,tqwt_TKEO_mean_dec_17,tqwt_TKEO_mean_dec_19,tqwt_TKEO_mean_dec_32,tqwt_TKEO_mean_dec_34,tqwt_TKEO_mean_dec_36,tqwt_TKEO_std_dec_9,tqwt_TKEO_std_dec_12,tqwt_TKEO_std_dec_13,tqwt_TKEO_std_dec_14,tqwt_TKEO_std_dec_15,tqwt_TKEO_std_dec_16,tqwt_TKEO_std_dec_17,tqwt_medianValue_dec_34,tqwt_medianValue_dec_36,tqwt_meanValue_dec_36,tqwt_stdValue_dec_6,tqwt_stdValue_dec_7,tqwt_stdValue_dec_13,tqwt_stdValue_dec_14,tqwt_stdValue_dec_15,tqwt_stdValue_dec_16,tqwt_stdValue_dec_21,tqwt_stdValue_dec_33,tqwt_minValue_dec_13,tqwt_minValue_dec_14,tqwt_minValue_dec_15,tqwt_minValue_dec_17,tqwt_minValue_dec_26,tqwt_maxValue_dec_12,tqwt_maxValue_dec_13,tqwt_maxValue_dec_14,tqwt_maxValue_dec_15,tqwt_maxValue_dec_16,tqwt_maxValue_dec_17,tqwt_kurtosisValue_dec_17,tqwt_kurtosisValue_dec_18,tqwt_kurtosisValue_dec_26,tqwt_kurtosisValue_dec_36
57.15594751,1105.815035,3.3099,-0.4053,-1.7582,0.82864,0.40724,0.31546,0.065826,0.077975,0.070523,0.06244,0.049291,0.06002,0.050014,0.046173,0.043853,0.024689,0.028546,0.030264,0.031048,0.024671,0.029139,0.023779,0.023386,0.018331,0.01888,-1997099269.0,3.12e-06,1.26e-05,0.00021367,0.0001311,0.00066646,0.29422,0.12177,0.028826,4.25e-06,0.00051761,0.042541,0.049661,0.039178,0.024223,0.11405,0.52969,1.0267,0.98521,3.3529,0.0061132,-210180.4673,-99269.4377,-17234.5604,-9207.1554,-4940.9544,-4255.1858,8.34e-10,1.16e-09,2.58e-07,2.63e-07,1.4e-07,5.44e-07,5.54e-06,1.69e-05,5.8e-05,0.0015133,5.53e-06,3.7e-07,7.75e-07,3.99e-07,8.34e-07,1.35e-06,6.72e-06,2.38e-05,2.79e-05,7.29e-05,-5.23e-06,1.45e-05,-8.34e-05,2.92e-05,6.42e-05,0.00080743,0.0020463,0.0032617,0.0035388,0.022632,0.0011841,-0.0073165,-0.0084723,-0.0129,-0.030328,-0.06197,0.0065165,0.0073165,0.0084425,0.012978,0.015499,0.030328,3.1456,2.9613,4.8841,81.0059
80.4745163,1209.085895,2.5756,2.2098,-2.224,0.4155,0.35207,0.25226,0.047998,0.049221,0.044178,0.048551,0.054705,0.04451,0.041784,0.034269,0.040624,0.017889,0.020992,0.021143,0.022648,0.024262,0.021311,0.016419,0.016129,0.016666,0.017219,-7409109793.0,0.0026557,0.0021682,0.00010858,0.0015649,0.019174,0.098833,0.036314,0.025536,1.09e-05,75.2488,9.5143,4.7619,3.8623,44.1583,345.5581,925.1522,1084.1359,829.8901,1102.7973,0.79566,-82513.2711,-34426.6641,-3720.2433,-7777.0227,-2900.9677,-2364.0502,0.00010794,0.00039122,3.73e-05,2.52e-05,0.00021781,0.0051977,0.044736,0.075047,0.17831,0.1602,0.0020652,0.00026931,0.0023598,0.00017712,0.00042027,0.0047307,0.037589,0.081102,0.10377,0.14382,-0.00036094,-0.0043609,-0.0022206,0.014958,0.014805,0.076078,0.1697,0.2258,0.22983,0.21712,0.017976,-0.24205,-0.52768,-0.69018,-0.87723,-0.55783,0.082058,0.24731,0.53932,0.72826,0.74376,0.89585,2.443,2.2189,1.6641,3.6894
73.24703928,1261.11688,1.561,-2.0754,-0.86242,0.30118,0.25875,0.23362,0.040376,0.02967,0.033042,0.03677,0.035211,0.039542,0.034908,0.03537,0.036918,0.01374,0.01536,0.016138,0.016725,0.016155,0.01901,0.015682,0.016186,0.017448,0.014707,-5505162607.0,0.00016101,0.00025912,0.00016219,0.00045148,0.0034201,0.11972,0.052521,0.062461,4.1e-06,2.5623,4.5698,4.2261,2.2543,5.7931,35.0163,99.5862,137.5234,294.4493,605.0638,0.11343,-122409.8911,-42917.3984,-8176.2092,-2411.168,-3551.6283,-2885.8923,2.17e-06,7.5e-06,3.58e-05,1.84e-05,3.72e-05,0.00038071,0.0025951,0.010465,0.055859,0.068342,0.00013678,4.53e-05,3.16e-05,7.31e-05,0.00013979,0.00055174,0.0030744,0.0057277,0.010876,0.042826,-3.4e-05,-0.013934,-0.013408,0.0022269,0.0030947,0.019429,0.040057,0.054592,0.096608,0.15788,0.0059486,-0.10889,-0.21067,-0.2504,-0.56105,-0.47755,0.084458,0.10889,0.17344,0.24261,0.35439,0.56105,2.5079,3.0452,1.5661,51.6426
83.86184708,1073.178259,0.72048,-0.99284,-2.8914,0.21678,0.33489,0.15253,0.034632,0.03502,0.042858,0.050416,0.062411,0.038199,0.032609,0.020222,0.023322,0.013745,0.016265,0.021695,0.026233,0.024981,0.016514,0.016145,0.010393,0.011426,0.014588,-2756861867.0,2.21e-05,0.00010035,0.0010238,0.00045109,0.0034268,0.27587,0.019661,0.010192,9.98e-08,2.7833,89.1844,130.7323,76.8695,35.1709,204.79,827.2477,1443.0182,1157.043,1440.9688,0.030414,-89342.3634,-28271.5519,-5911.4553,-4284.3072,-4001.3696,-3361.4122,1.98e-06,6.2e-06,0.0017099,0.0010606,0.00037989,0.0022398,0.027888,0.11954,0.23773,1.3063,2.01e-05,9.62e-06,1.89e-05,0.0010738,0.00076582,0.0022719,0.021427,0.074705,0.10833,0.17464,-6.08e-05,-0.012302,-0.012819,0.0022932,0.0053583,0.054109,0.15304,0.26831,0.27971,0.26877,0.0029273,-0.16336,-0.37159,-0.67939,-0.97891,-0.54733,0.081076,0.16336,0.3908,0.65423,0.71637,0.97891,1.9508,1.842,1.646,36.1932
81.953599,850.4568353,2.3543,1.9048,-1.8424,0.099515,0.28733,0.23242,0.010551,0.047294,0.030992,0.03787,0.035319,0.025381,0.028554,0.036163,0.024938,0.0031024,0.023274,0.016559,0.019277,0.017964,0.012996,0.014095,0.017569,0.013658,0.010524,-3520910917.0,3.33e-05,4.65e-05,0.00096729,0.00016633,0.00035817,0.12331,0.088269,0.15937,5.5e-05,3.1573,27.2777,66.707,60.2526,12.2207,23.256,60.4885,118.6989,286.9393,737.7276,15.2815,-127755.6996,-44725.7088,-685.8975,-3646.326,-1963.2868,-1816.3648,7.74e-06,1.02e-05,0.00068476,0.00084748,9.7e-05,0.00029826,0.0012518,0.010093,0.063623,0.42537,0.019007,0.0068548,0.0089627,0.00020451,0.00018025,0.00035425,0.0017011,0.0041594,0.013521,0.044372,0.0010283,-0.00067483,0.0025243,0.0024621,0.003188,0.015295,0.029874,0.049623,0.09767,0.49793,0.11291,-0.068453,-0.1335,-0.19584,-0.62976,-1.8358,0.063296,0.061858,0.12409,0.18836,0.31542,0.63171,2.2284,2.5554,1.7074,5.601
78.31624197,1320.356963,-2.5654,-4.6201,-0.3555,0.090111,0.38116,0.29884,0.010295,0.061028,0.070077,0.042518,0.033157,0.03669,0.026079,0.033388,0.022362,0.004335,0.031339,0.037648,0.020961,0.017521,0.018038,0.015014,0.016739,0.011944,0.014502,-22495572332.0,1.13e-05,1.17e-05,0.015975,0.072153,0.14974,0.012739,0.028029,2.35e-06,4.18e-07,0.53584,16.1954,60.8147,306.5123,947.0954,1384.4087,1645.6603,1308.3135,1223.3693,1114.7742,0.027835,-58998.5648,-26214.8077,-20856.3087,-15222.5119,-3940.3761,-3311.0657,6.02e-06,1.29e-06,0.00046112,0.002792,0.024501,0.067358,0.11974,0.12219,0.16009,0.011093,1.3e-05,1.04e-05,0.00010757,8.12e-05,0.017367,0.06248,0.077474,0.093229,0.072573,0.060532,-0.00013952,-0.00086187,-0.00073616,0.00094107,0.0010482,0.20527,0.26138,0.25987,0.27188,0.18417,0.0028122,-0.58037,-0.64357,-0.70796,-0.56368,-0.019527,0.40857,0.56025,0.65006,0.69798,0.65763,0.55725,1.6839,2.3843,28.5782,4.1641
86.31617587,1153.707236,1.9581,0.70181,-2.1932,0.13737,0.28935,0.22667,0.020506,0.053114,0.043188,0.03883,0.040936,0.036063,0.036837,0.031335,0.035484,0.0083481,0.023481,0.019607,0.017994,0.019221,0.016003,0.017237,0.014699,0.01593,0.01266,-4817365290.0,0.00012347,0.00019042,5.55e-05,0.0005837,0.013343,0.1904,0.041986,0.0042386,1.92e-06,24.5739,26.8136,23.0157,9.8425,87.2624,1030.8161,2392.5247,2114.0512,1546.4163,381.4088,0.31491,-59835.8357,-20372.4531,-1523.1503,-10188.7829,-4022.0385,-3227.5013,2.77e-05,9.17e-05,0.00024185,9.36e-05,0.00025955,0.016534,0.20787,0.25645,0.77468,1.8804,0.00030938,0.00026796,0.0008039,0.00066955,0.0013028,0.0080263,0.085194,0.25303,0.2858,0.56956,-1.21e-05,-0.010959,-0.008274,0.007732,0.010518,0.15215,0.36779,0.48416,0.4444,0.55969,0.01397,-0.36049,-0.87425,-1.2204,-1.7033,-0.92414,0.27909,0.36049,0.88608,1.1924,1.4468,1.7033,2.2166,1.8329,1.6933,94.0664
79.4854645,963.4565436,0.79021,0.17211,-2.5884,0.11694,0.34358,0.25288,0.019068,0.055683,0.031822,0.034297,0.03008,0.03007,0.033246,0.035071,0.035402,0.0073824,0.025495,0.01616,0.018149,0.015732,0.014338,0.01603,0.01676,0.016125,0.017636,-2605428873.0,3.64e-05,0.00039968,0.00088546,0.00038747,0.0011873,0.15541,0.01928,0.085687,1.29e-05,2.0401,160.5388,107.6183,33.2521,14.8957,41.922,163.5041,445.2047,1012.7186,1484.9575,0.64293,-117649.7261,-29411.5374,-4131.5224,-2545.5348,-3235.9596,-2721.6548,6e-06,4.26e-06,0.001352,0.00040009,0.000178,0.00045725,0.0034595,0.079245,0.26207,0.33497,0.0009986,0.00045598,0.0016359,0.0025958,0.00040061,0.00068759,0.00346,0.021892,0.079822,0.095191,-0.00015882,-0.0018648,-0.00311,0.0019767,0.0071767,0.021374,0.053904,0.11939,0.24128,0.17861,0.018525,-0.084321,-0.20136,-0.43559,-0.82827,-1.0872,0.066276,0.084822,0.20537,0.42294,0.68439,0.84976,1.6968,2.1876,1.6092,34.134
67.65554611,1305.483401,3.5556,-0.95851,-0.39477,0.19389,0.20101,0.20133,0.021634,0.02858,0.03377,0.026985,0.035089,0.03148,0.027492,0.02703,0.0315,0.0086658,0.01529,0.016972,0.014062,0.016889,0.015273,0.014457,0.015306,0.016005,0.013788,-3599495721.0,3.74e-05,4.63e-05,0.0010069,0.0016916,0.0049833,0.073962,0.041752,0.1339,1.22e-05,0.14048,0.47155,1.4974,2.703,4.306,11.2302,16.5322,18.3484,63.4389,155.3814,0.11793,-137116.1466,-59107.2867,-5742.8402,-7910.6233,-3475.2246,-3004.6741,1.84e-07,3.31e-07,8.53e-06,2.37e-05,3.37e-05,0.0001489,0.00034259,0.001598,0.008147,0.0074362,0.00011549,4.18e-05,3.81e-05,3.22e-06,5.23e-05,0.00013103,0.00028835,0.00038933,0.0011475,0.0051486,-0.00015923,-0.014505,-0.014741,0.00045601,0.00055565,0.009958,0.013761,0.016227,0.037152,0.059772,0.006118,-0.035175,-0.043762,-0.048692,-0.17271,-0.31012,0.033453,0.035175,0.042979,0.055986,0.09172,0.17271,1.9975,2.0644,1.5358,70.5028
79.98996607,1090.833793,0.81025,1.516,-0.90852,0.12889,0.20722,0.26894,0.022589,0.05348,0.046898,0.025071,0.036875,0.025805,0.023385,0.03909,0.030305,0.0088112,0.027858,0.021009,0.012721,0.017384,0.010503,0.010951,0.015692,0.014577,0.015754,-2795522315.0,0.00055549,0.00029964,0.00049607,0.00035688,0.0034517,0.14263,0.016976,0.061925,5.12e-06,23.8867,10.5246,22.3208,20.2374,14.8857,106.4901,323.6902,542.1115,1118.9339,1412.0668,0.17894,-102650.0661,-27590.5483,-4161.2361,-3426.4658,-3246.7365,-2607.8006,3.68e-05,0.00011391,0.00020991,0.00025413,8.82e-05,0.0012109,0.010511,0.076513,0.33209,0.30017,9.64e-05,0.00011344,0.00087543,0.00012478,0.00024898,0.0011559,0.0089528,0.024228,0.053358,0.18139,0.0001172,0.00014526,-0.00065481,0.0077986,0.0062743,0.036799,0.082519,0.13024,0.25033,0.16923,0.0080404,-0.11497,-0.25136,-0.37207,-1.0098,-0.98336,0.055348,0.11807,0.25862,0.4073,0.58743,1.0025,2.0254,2.3644,1.766,5.7751
80.79480015,1325.680154,-1.5779,-0.12253,-1.3986,0.24373,0.6785,0.39051,0.043082,0.059792,0.069454,0.076185,0.084063,0.064259,0.058412,0.046001,0.03069,0.017534,0.024066,0.027837,0.027929,0.034154,0.0282,0.023888,0.018473,0.013227,0.015195,-7073121317.0,0.00076445,0.0021657,0.00046967,0.0061476,0.033658,0.01268,0.0025486,7.09e-06,4.67e-07,31.6896,78.413,30.2892,19.0114,176.1122,631.4912,1101.0262,1753.6275,1834.958,1143.6133,0.058416,-72099.1307,-17254.6335,-8477.4939,-13656.362,-3591.695,-3108.2856,6.43e-05,0.00010222,0.00029821,0.00010523,0.001479,0.017834,0.060503,0.45599,0.17765,0.02052,3.99e-05,2.38e-05,0.00012164,0.0017137,0.0015411,0.014556,0.072275,0.16791,0.21964,0.16146,-0.00014377,6.78e-05,-3.48e-05,0.0090593,0.016704,0.11379,0.20763,0.35831,0.48592,0.064932,0.004138,-0.37532,-0.72868,-0.98162,-0.9052,-0.050082,0.14167,0.35499,0.67792,1.0012,1.173,0.87672,2.3003,2.0294,56.8288,4.5224
79.41687286,1261.243526,-0.31404,-1.3541,-2.0709,0.12543,0.22631,0.17802,0.018277,0.03139,0.028774,0.030155,0.026792,0.028724,0.026293,0.022754,0.024628,0.0060161,0.014143,0.012783,0.013905,0.011282,0.013345,0.012121,0.0090321,0.01077,0.010966,-5698274615.0,0.0001322,0.00080034,0.00075961,0.0048381,0.035602,0.029923,0.025151,0.00040035,0.0002419,5.9079,72.4064,56.5679,24.887,128.0801,616.1563,1169.8542,1153.5811,1571.3344,1364.3836,0.81062,-70540.2008,-21988.0043,-4801.9258,-14560.4108,-2599.4199,-1613.738,4.63e-06,1.03e-05,0.00066248,0.00022568,0.00092046,0.013769,0.068532,0.22094,0.2748,0.041071,0.00072756,0.00071251,0.048767,0.0011963,0.0012412,0.0098957,0.043784,0.10059,0.1268,0.15569,-0.00071296,-0.0057673,-5.37e-05,0.0035089,0.0094574,0.109,0.19806,0.24518,0.3606,0.18998,0.018296,-0.27756,-0.54118,-0.72407,-0.92812,-0.29134,0.17796,0.27401,0.5538,0.70429,0.83338,0.88514,1.9674,2.329,8.9414,2.9646
83.47420536,1036.794374,1.4756,-0.76915,-2.9155,0.13675,0.32925,0.17066,0.025051,0.033266,0.042587,0.040655,0.023732,0.023334,0.030791,0.024342,0.023796,0.0083954,0.01444,0.019805,0.02232,0.012482,0.012496,0.013297,0.011313,0.01254,0.018134,-2380873663.0,1.59e-05,5.97e-05,0.00084582,0.00024532,0.0018591,0.36002,0.018867,0.0094089,1.34e-06,2.1461,54.326,83.7573,67.2503,21.5114,129.9052,617.4694,1157.2948,1172.9282,1404.851,0.13731,-95793.8931,-27571.8838,-6639.0675,-3310.0068,-4002.4309,-3399.7489,1.44e-06,4.97e-06,0.00095612,0.0009889,0.00022509,0.001053,0.017512,0.11596,0.20392,1.8848,0.00010275,0.00010535,0.00029437,0.00050478,0.00050106,0.0012206,0.0084554,0.0534,0.081129,0.14095,-4.94e-05,-0.01395,-0.012289,0.0019867,0.0042197,0.040695,0.12252,0.22489,0.2688,0.26884,0.0082283,-0.12103,-0.26205,-0.50996,-0.90976,-0.50581,0.069824,0.12103,0.2871,0.50713,0.60934,0.90976,1.982,1.8744,1.5409,90.0073
83.4685098,1505.395022,1.2442,1.2526,-0.19705,0.24799,0.34639,0.3175,0.044025,0.045206,0.035491,0.040352,0.051602,0.052295,0.044915,0.034347,0.032458,0.02082,0.018656,0.014706,0.018085,0.020969,0.022074,0.018975,0.01724,0.015644,0.012693,-4063131049.0,0.00027696,0.00030095,0.00053961,0.0025311,0.006609,0.016717,0.059389,0.040994,2.58e-05,14.6484,35.7436,27.5029,24.2656,88.0707,185.2133,186.2726,188.8121,345.9818,442.6196,3.6939,-97874.6561,-42984.5603,-749.4438,-10219.4147,-2436.7401,-2098.9859,0.0001051,5.43e-05,0.00027453,0.0001682,0.0011353,0.0049858,0.0063019,0.018763,0.039328,0.028282,0.0040344,0.0017486,0.011152,0.00046989,0.0017432,0.0077085,0.009891,0.0086177,0.019739,0.035879,-6.76e-06,0.0012024,0.0026684,0.0058354,0.0066635,0.05396,0.060384,0.067057,0.11058,0.33543,0.046414,-0.28387,-0.41255,-0.2583,-0.65107,-1.4453,0.18561,0.26551,0.33351,0.39903,0.5299,0.84671,2.6996,4.3129,2.8592,5.7628
79.99170559,1195.186346,0.67253,-1.552,-1.6734,0.11319,0.29899,0.24827,0.018661,0.027589,0.047465,0.041323,0.024808,0.035142,0.030808,0.029562,0.04117,0.0063784,0.014373,0.02227,0.019415,0.011445,0.015513,0.015663,0.013484,0.019353,0.011914,-3698927048.0,0.0015967,0.0018329,0.00046086,0.00126,0.0071503,0.036353,0.011955,0.2982,5.04e-05,43.665,21.1771,10.6101,12.8798,30.5332,127.6666,252.2408,238.9801,321.3269,514.9221,2.5682,-107489.252,-44963.5857,-3237.7115,-1184.3516,-2548.3777,-2025.6045,4.87e-05,0.00019978,8.29e-05,0.00014402,0.00024454,0.0023639,0.010133,0.016238,0.056466,0.051746,0.0056477,0.00096358,0.013001,0.00035581,0.00072214,0.0040698,0.016482,0.021451,0.026392,0.074452,7.92e-05,0.002825,-0.0025746,0.010932,0.01283,0.04379,0.076116,0.084052,0.11104,0.11742,0.036125,-0.21728,-0.35674,-0.41149,-0.67112,-1.595,0.12744,0.22066,0.36925,0.39251,0.45935,0.65483,4.0953,4.2555,1.6071,3.1986
77.1441517,1008.613664,1.121,-0.36281,-0.66124,0.3417,0.27277,0.52553,0.064247,0.06074,0.063476,0.043144,0.040573,0.050271,0.071216,0.071379,0.042168,0.023993,0.028499,0.028758,0.021878,0.019048,0.024496,0.032582,0.034192,0.020263,0.015936,-6512442646.0,0.0002644,7.53e-05,0.0010734,0.0061675,0.013317,0.093908,0.023562,3.02e-05,1.23e-06,5.4687,9.1257,6.5811,18.6594,83.0924,151.5516,124.5437,151.2236,478.569,1043.4434,0.20604,-97274.1745,-38715.8653,-7770.3556,-13059.8875,-3721.6184,-3162.2669,2.98e-05,2.15e-05,4.84e-05,8.77e-05,0.001074,0.0037885,0.0034915,0.018047,0.12918,0.058556,0.00054834,2.1e-05,5.63e-05,8.18e-05,0.00096479,0.0035951,0.0046679,0.0051657,0.01823,0.082653,1.96e-05,-0.0011208,-0.00060434,0.0034141,0.0019954,0.045865,0.046505,0.057249,0.13553,0.12651,0.0084172,-0.15656,-0.17281,-0.18131,-0.75285,-0.079894,0.11103,0.16304,0.16307,0.20062,0.37098,0.74149,2.0533,2.019,55.066,56.5714
74.31076459,1361.085117,2.571,-0.031048,-1.0865,0.39614,0.35667,0.20423,0.082204,0.061885,0.042478,0.057248,0.036523,0.041872,0.039508,0.033698,0.036163,0.032605,0.027412,0.020062,0.023939,0.017717,0.016826,0.018936,0.016537,0.018342,0.015677,-2459283806.0,0.00014334,0.00037899,0.00011988,0.00021094,0.0011761,0.011381,0.0048756,0.0066949,0.0044453,0.30848,1.3917,0.55639,0.23619,0.40024,1.9409,9.3758,30.8544,58.5549,52.2278,7.1548,-165472.7249,-59398.6363,-8343.3188,-8415.3446,-2070.3382,-1768.7019,1.2e-06,6.3e-07,3.35e-06,1.56e-06,2.6e-06,1.37e-05,0.00011553,0.0022839,0.0023775,0.00055937,0.024382,0.0071323,0.042545,1.2e-05,1.64e-05,2.59e-05,0.0001594,0.00096524,0.002598,0.0027992,-0.0027713,0.012938,-0.0006462,0.00069715,0.0012418,0.0037801,0.010149,0.022357,0.036042,0.01596,0.071094,-0.030267,-0.046644,-0.10363,-0.14898,-0.14735,0.03233,0.034264,0.053173,0.10132,0.15889,0.13762,3.2385,2.3617,4.7004,5.7558
81.5646887,1227.479065,1.2428,-0.1861,-1.2986,0.45813,0.28302,0.5224,0.052429,0.048637,0.035855,0.045084,0.058393,0.045153,0.037452,0.048228,0.042295,0.02087,0.023292,0.016309,0.020857,0.024879,0.019876,0.019402,0.021057,0.01748,0.021366,-5138645053.0,0.0020556,0.0019021,0.0015606,0.0053382,0.020504,0.11057,0.088865,0.0054973,6.26e-06,2.0179,1.5502,1.5718,1.5143,4.6186,15.2608,25.9989,25.3466,39.6728,65.827,0.65002,-130811.821,-63165.8617,-9224.0888,-11047.9348,-3911.2099,-3481.6986,3.65e-06,6.55e-06,1.07e-05,1e-05,3.34e-05,0.00019753,0.00057209,0.0011546,0.0030715,0.0038146,0.0011336,7.94e-06,6.73e-06,9.3e-06,5.08e-05,0.00017107,0.00064002,0.00077298,0.0011159,0.0033626,5.14e-05,-0.0026646,-0.0029266,0.0019785,0.0020848,0.011829,0.017998,0.019731,0.028349,0.051065,0.015524,-0.048118,-0.07698,-0.093187,-0.18204,-0.060592,0.025413,0.042934,0.07517,0.085354,0.094575,0.17772,3.1194,2.48,2.5872,38.0654
80.92954666,1057.807556,3.1376,0.97064,-1.4172,0.08189,0.35902,0.22685,0.011079,0.030821,0.035395,0.039211,0.026474,0.028545,0.024833,0.025224,0.024379,0.0037584,0.014421,0.017062,0.018322,0.013408,0.013188,0.011745,0.011447,0.011881,0.010731,-3086005255.0,2.56e-05,3.41e-05,0.00019398,0.0001835,0.001067,0.11191,0.047252,0.22235,5.39e-05,2.1884,8.3749,12.7789,12.5196,11.3941,52.6895,163.2373,262.512,390.7812,969.2584,7.1292,-115846.6539,-41096.0118,-1483.4085,-1861.0995,-2184.8379,-1780.9097,2.71e-06,6.7e-06,0.0001061,0.00013877,9.53e-05,0.00061012,0.0043155,0.017312,0.083226,0.32013,0.013667,0.0026613,0.0083197,7.17e-05,0.0001873,0.00079979,0.0046794,0.011531,0.020057,0.063936,0.001295,-0.0027763,0.00013267,0.0020144,0.0025481,0.024634,0.054223,0.081921,0.1192,0.33995,0.065368,-0.095486,-0.17767,-0.29904,-0.64704,-2.0164,0.042514,0.093433,0.18715,0.285,0.44791,0.63806,2.0243,1.8818,1.6727,2.7128
80.40514668,1267.181299,-0.1365,-0.95554,-1.8951,0.0975,0.24862,0.21758,0.013883,0.031066,0.024516,0.035039,0.026636,0.023017,0.024827,0.028716,0.024228,0.0048078,0.01705,0.013016,0.018234,0.014224,0.011675,0.013038,0.015717,0.014853,0.015008,-8144154708.0,0.00059482,0.0021747,0.00050107,0.0038443,0.021168,0.033236,0.0029433,1.53e-05,5.32e-05,31.9104,54.5691,16.1392,24.0793,143.0073,541.8975,1174.2348,1639.7035,1521.9162,1622.9818,4.0273,-74214.4345,-22406.0224,-10934.4225,-12932.1934,-1826.0476,-1780.1522,2.32e-05,7.81e-05,0.00012915,0.00016222,0.0014644,0.012613,0.05935,0.29451,0.50937,0.084256,0.00053447,0.0078629,0.00056189,0.00071282,0.0018585,0.011841,0.046169,0.12613,0.25065,0.17367,-0.0046538,-0.00079534,0.00060236,0.0090048,0.018861,0.10169,0.20294,0.32237,0.43155,0.07863,0.045636,-0.29899,-0.5367,-0.79221,-0.98161,-0.11792,0.27752,0.3172,0.53445,0.76646,1.019,0.99951,1.6638,1.7708,120.2715,3.6045
78.64706074,1112.181654,2.7934,0.95866,-0.15666,0.31183,0.35789,0.28416,0.031622,0.04338,0.039003,0.030279,0.04265,0.033807,0.026088,0.034491,0.024709,0.011676,0.02014,0.017157,0.014191,0.018367,0.014637,0.013903,0.016267,0.011157,0.010752,-1239261573.0,4.74e-05,7.52e-05,0.00050155,0.00040967,0.0018726,0.081365,0.04114,0.011888,0.00058435,1.5755,5.358,9.6631,12.1667,9.8578,37.0639,94.7259,97.5234,84.0547,287.3984,10.5734,-123309.7156,-57821.8552,-3371.6477,-2604.6477,-1699.3129,-1469.1786,5.11e-06,4.49e-06,7.6e-05,0.00014385,8.79e-05,0.00044976,0.0026209,0.0022298,0.013888,0.092096,0.019436,0.01446,0.044787,8.51e-05,0.00025445,0.00083971,0.0037453,0.005331,0.0059422,0.014769,-0.0026511,-0.0071177,0.00082298,0.0017144,0.0023646,0.020387,0.039494,0.044744,0.045864,0.19816,0.088335,-0.14851,-0.27554,-0.32914,-0.42045,-0.61412,0.094223,0.16421,0.26009,0.36652,0.32128,0.4492,2.5645,2.4849,2.6168,3.2679
69.31264261,1149.860736,2.6174,-0.2707,-1.039,0.30899,0.24716,0.20164,0.026368,0.033107,0.031852,0.032496,0.035196,0.022105,0.033188,0.024454,0.03101,0.0087021,0.018333,0.01525,0.015397,0.017273,0.014109,0.017037,0.013118,0.014487,0.013751,-1760361064.0,4.98e-05,0.00010846,0.0011584,0.00050679,0.0042902,0.056395,0.016051,0.13329,1.07e-05,0.22994,5.165,6.2512,3.8375,1.8461,12.6212,40.4025,49.6291,41.0393,85.5608,0.059664,-136579.2163,-64014.9501,-9559.123,-2855.2693,-3867.4099,-3302.6645,2.15e-07,6.5e-07,5.47e-05,3.94e-05,9.33e-06,0.00010616,0.00086098,0.0010789,0.0038938,0.007945,3.39e-05,3.05e-05,7.07e-05,8.59e-05,3.27e-05,0.00012548,0.00088561,0.0016355,0.0015828,0.0040655,3.4e-05,-0.015037,-0.015498,0.0006104,0.00098671,0.010724,0.023246,0.029245,0.029267,0.043014,0.0047059,-0.044982,-0.08839,-0.10256,-0.16381,-0.404,0.02194,0.044982,0.094265,0.11152,0.12423,0.16381,3.0153,3.044,1.715,83.571
